StartDate,EndDate,Duration (in seconds),ResponseId,def,crime,terror,poor,health,econ,abort,unemploy,blkaid,adopt,imm,vaccines,guns,djt,interest,friends_1,friends_2,friends_3,friends_4,friends_5,tense,death,ewry,values,ideo,partyid,votereport,gender,ethnic,edu,inc,age,state,relig,wave,voting,climate,check,beh_att_1,beh_att_2,beh_att_3,beh_identity,virusthreat,quarantine,sickleave,fourth,id
2020-02-12T16:52:48Z,2020-02-12T17:02:53Z,604,R_3Eouvf6kgCMi6AC,1,5,1,7,7,7,4,7,7,7,2,3,1,4,7,6,5,7,6,7,1,5,5,7,4,1,,,,,,,,,21,"",1,,,,,,,,,,R_2YDGkQXLvhgi19e
2020-02-12T16:52:53Z,2020-02-12T16:55:18Z,144,R_3Nw9nQMxNlk836E,4,5,4,3,5,4,2,2,1,4,5,1,4,2,4,1,4,3,4,2,3,2,2,7,6,6,,,,,,,,,21,"",4,,,,,,,,,,R_BEvk68HOtxaoOaJ
2020-02-12T16:54:48Z,2020-02-12T16:55:52Z,63,R_09wITnwa3KOHg5P,2,2,2,7,5,7,4,7,7,7,2,1,1,4,7,6,2,4,1,6,2,2,4,5,1,2,,,,,,,,,21,"",1,,,,,,,,,,R_9H0m3rJW62vYrDP
2020-02-12T16:54:53Z,2020-02-12T16:57:47Z,173,R_32RbDXvsGV6Br2m,4,4,4,5,5,4,4,4,4,7,4,1,3,1,5,7,7,7,7,7,5,5,6,5,5,5,,,,,,,,,21,"",4,,,,,,,,,,R_R8JqGI4NuYSFBpD
2020-02-12T16:57:29Z,2020-02-12T16:59:21Z,111,R_PBxXCVqLHtiQ1Gx,7,6,6,3,4,4,2,2,1,9,6,2,4,2,3,3,7,4,7,3,5,6,7,6,6,6,,,,,,,,,21,"",2,,,,,,,,,,R_tGtCWGCpnIgb3Vv
2020-02-12T16:57:36Z,2020-02-12T17:02:37Z,300,R_cvgsuBFYNOFFRCx,4,6,1,8,5,8,4,8,8,7,7,2,3,1,4,7,7,7,7,7,1,1,5,5,6,6,,,,,,,,,21,"",8,,,,,,,,,,R_Odijhk3vXOwFI89
2020-02-12T16:57:55Z,2020-02-12T17:00:15Z,139,R_2mYa2GNHgaqorwB,4,4,1,6,7,4,2,5,8,6,4,3,3,4,4,7,7,7,7,7,1,1,1,5,4,4,,,,,,,,,21,"",1,,,,,,,,,,R_2VmZRtluDCpRmI9
2020-02-12T17:01:14Z,2020-02-12T17:03:12Z,117,R_qVhGG2NnCOdgaSB,2,3,2,7,7,7,4,7,7,7,2,1,1,4,6,5,2,4,2,5,6,4,5,5,2,2,,,,,,,,,21,"",1,,,,,,,,,,R_PO1SXR2yBOsDBKx
2020-02-12T17:01:39Z,2020-02-12T17:03:41Z,122,R_QnQi2vNG9BNCgQp,5,3,1,1,1,2,3,2,1,4,7,3,4,1,5,7,7,7,7,2,1,4,4,5,4,5,,,,,,,,,21,"",7,,,,,,,,,,R_1dh8XYhtbBFAofF
2020-02-12T17:02:31Z,2020-02-12T17:03:56Z,85,R_11beFHoDcHkD9LO,2,4,4,4,5,4,4,4,4,6,4,2,2,4,6,6,2,6,1,7,7,7,7,7,3,3,,,,,,,,,21,"",3,,,,,,,,,,R_3qKVoUEgF9VBdsG
2020-02-12T17:03:15Z,2020-02-12T17:06:13Z,177,R_1lcLCV85xRG0IZ5,4,4,4,4,5,4,1,4,4,4,4,3,4,5,3,6,6,6,6,6,3,3,3,3,4,4,,,,,,,,,21,"",4,,,,,,,,,,R_pN3F2cRqTWnAjGp
2020-02-12T17:05:01Z,2020-02-12T17:13:52Z,530,R_2CZeJT7lrgbCvhr,4,4,3,4,6,4,4,4,4,7,4,1,1,4,5,6,1,5,1,7,2,6,5,5,3,1,,,,,,,,,21,"",1,,,,,,,,,,R_2TSK7cVp9GBk08Q
2020-02-12T17:05:36Z,2020-02-12T17:10:08Z,271,R_1Le344CX250Tjmc,5,5,5,4,4,5,1,4,1,7,5,4,4,1,7,1,7,2,7,1,1,1,3,7,7,7,,,,,,,,,21,"",4,,,,,,,,,,R_2CqYnovJQsXXjGs
2020-02-12T17:07:11Z,2020-02-12T17:08:58Z,106,R_3FVQLfvOMQUOBlW,1,4,1,5,7,2,4,4,4,7,4,2,1,4,7,4,3,4,2,5,2,3,5,7,2,2,,,,,,,,,21,"",1,,,,,,,,,,R_3fMH67VoxcgNp9L
2020-02-12T17:09:29Z,2020-02-12T17:13:39Z,250,R_2TuXWbgwZfeX7AN,4,5,4,5,4,5,2,4,4,4,4,4,5,2,4,4,7,5,7,4,2,4,4,4,6,6,,,,,,,,,21,"",3,,,,,,,,,,R_1r1ZNKpfALliIEo
2020-02-12T17:10:04Z,2020-02-12T17:11:45Z,100,R_2TFQSNMbag2k89H,1,3,2,2,3,5,4,3,4,7,2,1,1,3,4,7,7,7,7,7,2,4,5,2,2,2,,,,,,,,,21,"",1,,,,,,,,,,R_Aie2Meo5HOdDMt3
2020-02-12T17:10:27Z,2020-02-12T17:12:21Z,113,R_3RdTXq212ua23sA,4,4,3,4,4,4,6,4,1,4,6,2,4,1,4,7,7,7,7,7,3,5,4,3,4,6,,,,,,,,,21,"",7,,,,,,,,,,R_WloAb5vFY3sGzu1
2020-02-12T17:12:59Z,2020-02-12T17:16:26Z,206,R_2BrMupk5LyVk1Wq,2,4,4,7,7,6,4,7,7,7,4,1,1,4,7,7,2,7,1,7,6,5,5,5,1,1,,,,,,,,,21,"",1,,,,,,,,,,R_2PcfN27BCcrANr6
2020-02-12T17:14:57Z,2020-02-12T17:17:10Z,132,R_2f6QtIwxo1qcb6c,5,5,5,7,7,3,4,6,3,7,5,2,4,5,6,8,8,8,8,8,1,1,5,5,3,4,,,,,,,,,21,"",5,,,,,,,,,,R_0JtT8EwfBN6WPyF
2020-02-12T17:16:57Z,2020-02-12T17:19:19Z,142,R_1gd8GrKEJh06ODO,4,4,5,7,7,7,5,7,7,7,4,6,1,4,5,7,6,6,6,6,7,4,7,7,1,2,,,,,,,,,21,"",1,,,,,,,,,,R_1IY1mdTboPocNhF
2020-02-12T17:18:02Z,2020-02-12T17:19:21Z,78,R_qQIdQ6Y9LvDSRah,5,7,6,3,3,5,2,4,2,7,6,6,4,2,5,7,7,7,7,7,1,7,2,3,6,6,,,,,,,,,21,"",4,,,,,,,,,,R_1BRx89DeYmNhW52
2020-02-12T17:18:32Z,2020-02-12T17:21:24Z,172,R_11WLcppjOKgAhX1,1,3,1,7,7,6,4,5,6,7,1,1,1,4,7,7,5,7,6,7,1,2,3,7,2,1,,,,,,,,,21,"",1,,,,,,,,,,R_27CJK9pP24RPPkB
2020-02-12T17:18:36Z,2020-02-12T17:24:19Z,343,R_vJ2OXrw3RtNYibL,4,4,4,4,4,4,2,4,4,4,4,5,4,2,4,4,7,5,7,4,1,1,4,4,6,6,,,,,,,,,21,"",4,,,,,,,,,,R_3ncrJcLfkA4qFDV
2020-02-12T17:20:37Z,2020-02-12T17:23:24Z,166,R_1o4QDpGqQUy31rp,7,7,7,7,7,7,4,7,7,7,7,1,1,4,4,7,7,7,7,7,4,1,7,7,7,3,,,,,,,,,21,"",1,,,,,,,,,,R_DNrzMlrobVsEPuN
2020-02-12T17:21:12Z,2020-02-12T17:26:58Z,345,R_31piqco5KL0i7Qg,4,4,3,5,5,4,4,5,4,7,4,2,3,3,4,6,5,5,5,5,3,6,6,4,1,4,,,,,,,,,21,"",3,,,,,,,,,,R_3PaBLpdODWeKrPh
2020-02-12T17:21:36Z,2020-02-12T17:23:50Z,134,R_2QuDMVT9nP0tXzD,4,4,4,5,5,4,4,4,4,9,4,1,3,2,5,6,6,6,6,6,1,2,4,4,3,2,,,,,,,,,21,"",2,,,,,,,,,,R_2vjZiTmN82nkkr7
2020-02-12T17:21:49Z,2020-02-12T17:25:31Z,222,R_blpUIfbMhe1gWad,7,7,4,7,7,7,1,7,7,4,4,1,4,1,6,7,7,7,7,7,1,4,4,4,4,1,,,,,,,,,21,"",4,,,,,,,,,,R_2tg9BCdoTosqcaF
2020-02-12T17:24:37Z,2020-02-12T17:27:55Z,197,R_2OJBisyV9TrequB,3,4,3,4,4,4,4,4,4,7,3,1,1,4,6,7,7,7,7,7,2,5,5,7,2,1,,,,,,,,,21,"",1,,,,,,,,,,R_2uX4znUzjbGuTJX
2020-02-12T17:24:42Z,2020-02-12T17:27:21Z,158,R_sTEbgPcqppNNXod,4,7,5,5,6,5,2,5,4,4,4,1,5,2,5,7,7,7,7,7,1,1,3,4,4,6,,,,,,,,,21,"",5,,,,,,,,,,R_1kZbJBiEVRfqPI7
2020-02-12T17:24:59Z,2020-02-12T17:27:36Z,156,R_32W23vsMjXgkMXL,7,7,7,5,7,4,2,4,1,4,7,1,4,1,7,2,5,5,5,5,1,7,4,2,4,4,,,,,,,,,21,"",1,,,,,,,,,,R_2EuBAwUt1WKYu9B
2020-02-12T17:25:39Z,2020-02-12T17:27:04Z,85,R_BPVJ3IaiWEWxip3,2,4,2,4,4,3,3,4,4,1,5,2,2,4,5,7,7,7,7,7,3,3,3,7,4,3,,,,,,,,,21,"",1,,,,,,,,,,R_27ydqGCJ5eLEWjW
2020-02-12T17:27:14Z,2020-02-12T17:28:24Z,70,R_CeMYJQY8lt37QRP,3,4,4,5,4,4,3,4,5,7,4,6,2,4,5,6,5,6,5,6,5,5,5,5,2,2,,,,,,,,,21,"",2,,,,,,,,,,R_bOfnSlvTPCJDpIZ
2020-02-12T17:27:23Z,2020-02-12T17:28:18Z,54,R_syYaVYi1wWReubL,7,7,4,4,5,5,3,3,4,6,5,7,3,4,5,6,2,6,1,5,4,2,4,2,2,2,,,,,,,,,21,"",4,,,,,,,,,,R_uxgMXMAN07x1PRn
2020-02-12T17:30:00Z,2020-02-12T17:32:41Z,161,R_AtUPmahQsrOAket,3,3,3,5,6,5,4,5,5,7,3,2,2,4,7,7,3,6,1,6,2,3,5,5,1,3,,,,,,,,,21,"",1,,,,,,,,,,R_D7XxHry4RvJ5Sal
2020-02-12T17:32:59Z,2020-02-12T17:36:32Z,212,R_2X1FSyn2YP2zjm4,7,6,7,4,4,7,1,5,1,7,7,7,7,1,7,1,7,7,7,1,1,4,4,6,7,7,,,,,,,,,21,"",7,,,,,,,,,,R_vwMIznkZLHqoFgt
2020-02-12T17:33:36Z,2020-02-12T17:35:15Z,98,R_1mz16La5BKPCofF,2,2,1,6,5,6,2,5,3,6,7,1,4,2,7,7,7,7,7,7,1,2,3,6,6,6,,,,,,,,,21,"",4,,,,,,,,,,R_yDxVBXLpG892Xgl
2020-02-12T17:34:20Z,2020-02-12T17:37:38Z,197,R_YXIEd1mUfjiD3l7,4,4,5,4,6,4,3,4,3,7,6,1,3,3,5,6,6,7,7,7,1,1,2,4,5,5,,,,,,,,,21,"",4,,,,,,,,,,R_PA67lwCYRtgyDC1
2020-02-12T17:34:46Z,2020-02-12T17:36:26Z,100,R_OlKYWDneH1WQWc1,1,3,1,1,4,2,4,7,6,7,2,1,1,4,6,6,2,4,2,6,6,2,5,7,1,1,,,,,,,,,21,"",1,,,,,,,,,,R_2rqoiir5fXw2Tnd
2020-02-12T17:35:03Z,2020-02-12T17:38:04Z,180,R_79h1apR0ZmstBmN,6,6,5,4,4,4,2,4,3,2,6,5,4,1,7,7,7,7,7,7,1,1,5,7,6,6,,,,,,,,,21,"",4,,,,,,,,,,R_1mrWgp3Isred1Z6
2020-02-12T17:38:13Z,2020-02-12T17:41:24Z,190,R_27vsWFLxgYIBGg2,4,4,4,5,1,5,4,5,4,7,4,5,4,3,4,7,7,7,7,7,1,4,5,5,4,4,,,,,,,,,21,"",4,,,,,,,,,,R_UmfJSDsj0R7DNPH
2020-02-12T17:42:19Z,2020-02-12T17:47:29Z,309,R_AHSJ1iQny3o76Lf,3,3,3,3,4,3,4,4,9,9,4,1,4,3,3,7,7,7,7,7,2,1,1,4,5,5,,,,,,,,,21,"",3,,,,,,,,,,R_1oGDzjz6IBLwJs4
2020-02-12T17:46:04Z,2020-02-12T17:53:11Z,426,R_2YDkfTTHC6szP7E,5,5,2,4,4,7,3,4,2,8,5,4,4,2,4,3,5,7,4,3,2,3,4,4,4,4,,,,,,,,,21,"",4,,,,,,,,,,R_1iteCYVsDPdAWEU
2020-02-12T17:46:27Z,2020-02-12T17:48:40Z,133,R_1Iow1FudFA5B4DM,2,3,3,7,4,7,4,6,6,7,2,3,1,4,7,6,6,6,6,6,5,1,7,7,2,2,,,,,,,,,21,"",1,,,,,,,,,,R_QlHhHTruJK0dFQd
2020-02-12T17:46:57Z,2020-02-12T17:50:20Z,202,R_3JpXxJBFKMth1Rx,2,8,8,5,5,8,4,5,5,7,3,4,3,4,5,7,5,7,5,7,4,5,4,4,2,3,,,,,,,,,21,"",3,,,,,,,,,,R_247pbasVke5pCbR
2020-02-12T17:48:15Z,2020-02-12T17:51:56Z,220,R_3p5Yvx0nEit594T,4,4,4,7,7,7,4,7,7,9,4,9,1,4,5,7,7,7,7,7,1,1,1,4,1,1,,,,,,,,,21,"",1,,,,,,,,,,R_2BghHD7sSEgmIIb
2020-02-12T17:50:28Z,2020-02-12T17:51:45Z,77,R_1eXzQQikj7kl3Xa,6,2,2,6,6,6,1,4,6,1,2,1,1,4,4,7,2,6,2,5,1,6,2,5,3,3,,,,,,,,,21,"",2,,,,,,,,,,R_2WBaowuYU4oE5nU
2020-02-12T17:55:03Z,2020-02-12T17:56:48Z,105,R_1gMVkZlVinhKjxg,4,4,4,4,4,4,1,4,4,1,6,7,4,1,6,2,6,6,6,4,2,2,2,5,6,5,,,,,,,,,21,"",4,,,,,,,,,,R_3Racmwfk820eqri
2020-02-12T17:55:14Z,2020-02-12T17:57:15Z,121,R_8iGLyRtt8sglawN,2,4,1,5,7,4,4,4,4,7,4,1,1,4,6,5,1,3,1,5,7,5,7,7,1,1,,,,,,,,,21,"",1,,,,,,,,,,R_24GCVoFSYMTsMrn
2020-02-12T17:55:29Z,2020-02-12T17:57:16Z,106,R_3jeYjFVrSwyt7tz,1,2,1,7,4,9,4,9,6,7,1,1,1,4,6,5,1,2,1,5,3,4,7,4,1,2,,,,,,,,,21,"",1,,,,,,,,,,R_3p9HGuMA7o75ME5
2020-02-12T18:00:27Z,2020-02-12T18:03:10Z,162,R_3JgPYbgm87twr6g,4,4,4,4,4,4,2,4,4,4,4,1,3,2,5,7,7,7,7,7,1,1,5,5,5,6,,,,,,,,,21,"",3,,,,,,,,,,R_3KrshvZ4ig35JF0
2020-02-12T18:00:54Z,2020-02-12T18:03:52Z,177,R_3HizmKTEEZWk2m3,4,7,4,7,7,5,4,6,6,7,4,1,1,4,7,7,7,7,7,7,2,3,3,7,1,1,,,,,,,,,21,"",1,,,,,,,,,,R_3LhbYM3Umf1fJok
2020-02-12T18:04:27Z,2020-02-12T18:06:08Z,101,R_1gjtSOv2S3dC2qU,4,7,4,4,7,4,4,4,4,7,3,2,1,4,2,7,2,5,2,7,1,6,1,7,3,2,,,,,,,,,21,"",1,,,,,,,,,,R_DGI46Kx1g3lzDe9
2020-02-12T18:06:02Z,2020-02-12T18:08:39Z,156,R_2whLmZTunId7889,7,5,6,4,6,4,2,4,4,2,4,2,2,2,2,7,7,7,7,7,1,3,1,5,4,5,,,,,,,,,21,"",5,,,,,,,,,,R_8BXa5BHgMGhwyxb
2020-02-12T18:07:18Z,2020-02-12T18:09:42Z,143,R_0DF5OLi8JcSmifn,9,3,9,6,7,8,4,5,5,7,3,2,1,4,5,6,8,8,8,8,3,4,4,4,2,2,,,,,,,,,21,"",1,,,,,,,,,,R_31AF64Oz1KoXx4D
2020-02-12T18:07:31Z,2020-02-12T18:09:33Z,121,R_25vdy4RdrKLfBsW,1,4,4,7,7,7,4,7,5,7,4,1,3,4,7,7,6,7,6,7,5,1,7,2,1,1,,,,,,,,,21,"",1,,,,,,,,,,R_r2zVIYmzCt5ygXT
2020-02-12T18:08:28Z,2020-02-12T18:09:57Z,89,R_1Fnx845Cd4iy7Ej,9,4,2,6,7,5,4,5,5,7,1,1,1,4,2,6,2,4,2,4,7,5,5,4,2,9,,,,,,,,,21,"",9,,,,,,,,,,R_1pngXMdKUNBQ7Y7
2020-02-12T18:09:13Z,2020-02-12T18:11:47Z,154,R_1nZOpeJ4Vhs9byH,3,4,2,7,7,3,4,7,7,7,1,1,1,4,3,7,1,5,2,7,4,3,5,4,2,1,,,,,,,,,21,"",1,,,,,,,,,,R_3nPH0vnJ1BLROg2
2020-02-12T18:09:16Z,2020-02-12T18:10:58Z,102,R_30l6Qu0QM9k2Qig,3,4,3,1,6,4,4,2,1,7,7,4,5,1,4,1,7,4,7,1,7,5,7,7,7,7,,,,,,,,,21,"",1,,,,,,,,,,R_3DeMP6GTEubc5pL
2020-02-12T18:09:49Z,2020-02-12T18:11:12Z,82,R_116CvTH7NMbDVbi,1,5,1,7,5,4,4,5,1,7,7,1,7,4,5,2,5,6,4,3,7,7,7,7,6,6,,,,,,,,,21,"",4,,,,,,,,,,R_3rPdBLBkGaUsRs9
2020-02-12T18:10:07Z,2020-02-12T18:11:41Z,94,R_1KlNbMuZ2PwzLsm,4,5,4,4,4,5,3,4,4,7,4,1,2,3,5,4,1,7,2,7,5,5,5,7,3,2,,,,,,,,,21,"",1,,,,,,,,,,R_2t4Zpnq4eO5X1bD
2020-02-12T18:10:32Z,2020-02-12T18:12:46Z,134,R_29odztRfNkZLV3m,3,7,5,6,5,7,2,5,4,7,5,5,1,4,6,6,2,4,3,1,6,6,3,6,2,5,,,,,,,,,21,"",1,,,,,,,,,,R_cYfIB4M6RmGBj4B
2020-02-12T18:11:25Z,2020-02-12T18:13:43Z,138,R_1MPUL51zWR84seY,5,4,4,4,7,9,4,5,9,6,6,1,5,4,1,1,2,7,5,5,5,2,4,7,4,4,,,,,,,,,21,"",1,,,,,,,,,,R_31zKuaD5E4xxxOf
2020-02-12T18:11:28Z,2020-02-12T18:14:02Z,154,R_Zf91XOnfjZpXjEt,1,2,1,7,5,4,4,4,4,7,2,1,4,3,5,7,7,7,7,7,2,4,6,6,3,3,,,,,,,,,21,"",1,,,,,,,,,,R_2b34utBeOXTv0MQ
2020-02-12T18:12:41Z,2020-02-12T18:14:34Z,112,R_2zYHV2oRhRvFrJ0,2,8,2,7,7,7,4,7,8,7,8,1,1,4,5,7,1,4,2,6,6,6,7,4,1,1,,,,,,,,,21,"",1,,,,,,,,,,R_vYwqiJGXWL2F4m5
2020-02-12T18:12:50Z,2020-02-12T18:14:03Z,72,R_1oClhHCKV36aI2U,1,1,1,7,7,7,4,7,7,7,1,1,3,4,7,3,2,4,3,3,1,1,2,7,1,1,,,,,,,,,21,"",1,,,,,,,,,,R_3HZWMl1dkOE5PNX
2020-02-12T18:13:09Z,2020-02-12T18:16:54Z,224,R_2wLAtBj7uBtZRcL,1,2,1,7,7,7,4,7,7,7,1,2,1,4,5,7,1,5,2,6,7,1,7,7,1,3,,,,,,,,,21,"",1,,,,,,,,,,R_3g6nJ9mWB2cZviU
2020-02-12T18:15:19Z,2020-02-12T18:18:57Z,217,R_27CD5PtC74YeIEX,7,7,7,4,6,4,1,4,4,1,7,1,1,4,7,7,7,7,7,7,2,1,1,7,7,7,,,,,,,,,21,"",7,,,,,,,,,,R_2fdn8pEvWV5Y5cN
2020-02-12T18:16:02Z,2020-02-12T18:17:19Z,77,R_25Qqk8eYoy9dDgh,9,9,9,9,9,9,6,9,9,9,9,9,9,6,1,9,9,9,9,9,3,2,5,4,9,9,,,,,,,,,21,"",9,,,,,,,,,,R_3nBl3gl94RwPpkG
2020-02-12T18:18:58Z,2020-02-12T18:20:27Z,88,R_2OJZ3LQwxXMjPst,5,5,5,5,5,5,3,5,4,3,5,5,3,2,5,7,7,7,7,7,2,2,2,4,5,6,,,,,,,,,21,"",3,,,,,,,,,,R_25vzhHcr2bOCuCE
2020-02-12T18:19:44Z,2020-02-12T18:22:30Z,165,R_XGuPEO8NVhueZTr,5,4,4,4,4,4,3,4,4,7,5,1,4,2,7,4,7,7,7,5,1,3,5,5,5,5,,,,,,,,,21,"",7,,,,,,,,,,R_3phTgAsGQ1OxH5L
2020-02-12T18:27:56Z,2020-02-12T18:29:40Z,103,R_2zSzhFTWV4bSJ7t,6,7,7,4,5,7,4,4,4,7,5,1,1,4,2,5,5,5,5,5,1,2,1,5,5,6,,,,,,,,,21,"",1,,,,,,,,,,R_11ZWNbsSf0nOS1h
2020-02-12T18:34:00Z,2020-02-12T18:36:11Z,131,R_D7W0FMpajCABjcB,2,2,2,7,7,7,4,7,5,7,2,1,1,4,5,5,2,3,2,4,5,6,7,4,2,2,,,,,,,,,21,"",1,,,,,,,,,,R_2WwBa2GgXliNdnV
2020-02-12T18:35:07Z,2020-02-12T18:45:59Z,652,R_3oNQ2fwo1ltjDhJ,5,6,5,5,7,7,4,5,4,7,5,1,3,4,7,7,5,4,3,7,6,7,7,6,2,2,,,,,,,,,21,"",1,,,,,,,,,,R_UGyvTarhejd628F
2020-02-12T18:36:36Z,2020-02-12T18:37:44Z,67,R_sRIr5vNtDUOcmNX,1,5,2,6,6,8,5,6,8,8,8,2,3,5,2,7,7,7,7,7,1,6,7,6,8,8,,,,,,,,,21,"",1,,,,,,,,,,R_3DonrWLtdpUReTg
2020-02-12T18:39:05Z,2020-02-12T18:40:31Z,86,R_3L8an8wVx3bt26I,4,4,8,2,3,5,1,2,1,2,6,2,4,2,2,4,7,5,7,4,5,2,5,5,6,6,,,,,,,,,21,"",4,,,,,,,,,,R_27lH8jpRLHG3gSb
2020-02-12T18:39:05Z,2020-02-12T18:41:20Z,134,R_3JbaQpSPNrTzIjw,3,4,4,7,7,5,3,7,5,7,4,1,2,4,7,7,7,7,1,7,1,4,7,7,1,1,,,,,,,,,21,"",1,,,,,,,,,,R_3EEmofSb1phxmYu
2020-02-12T18:39:41Z,2020-02-12T18:41:27Z,106,R_1cUJoBW1YaMtHPD,4,5,4,3,3,4,1,3,1,5,4,3,2,2,4,7,7,7,7,7,6,1,7,7,7,7,,,,,,,,,21,"",2,,,,,,,,,,R_5sBkLObwUXcyO1b
2020-02-12T18:39:50Z,2020-02-12T18:42:12Z,141,R_1guLyJbRI7ta7KB,1,4,1,6,7,5,4,6,4,7,4,2,1,4,5,6,6,6,2,6,2,2,3,6,2,3,,,,,,,,,21,"",1,,,,,,,,,,R_ptRj3nQT2KwKy09
2020-02-12T18:40:51Z,2020-02-12T18:43:54Z,183,R_2BaOhjb1DFMEgrC,4,4,4,6,7,5,4,5,5,7,5,1,1,4,7,7,7,7,7,7,1,1,2,5,1,3,,,,,,,,,21,"",1,,,,,,,,,,R_YVs6bEUdH58kqPv
2020-02-12T18:46:00Z,2020-02-12T18:49:00Z,180,R_3Rskpn7jlJKz4Q6,3,3,2,7,7,4,4,5,6,7,2,1,2,4,7,5,1,5,4,6,6,5,5,7,2,2,,,,,,,,,21,"",2,,,,,,,,,,R_1PRIywsU7X05hZ1
2020-02-12T18:48:13Z,2020-02-12T18:52:02Z,228,R_dnzbMLJnU8s7f0J,2,3,1,7,7,7,4,7,7,7,3,1,2,4,6,7,2,4,1,6,1,1,5,5,1,1,,,,,,,,,21,"",1,,,,,,,,,,R_uzdrVPXBGLmwWgp
2020-02-12T18:51:14Z,2020-02-12T18:52:12Z,58,R_BDRWmBfXTCUbD8Z,4,4,4,3,4,4,1,4,2,4,3,4,4,2,5,5,6,5,4,5,6,3,3,7,6,6,,,,,,,,,21,"",4,,,,,,,,,,R_3qKAGdFgTgLJYUg
2020-02-12T19:03:41Z,2020-02-12T19:04:38Z,56,R_2OZIDVFsKr2WUes,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,7,7,7,7,7,1,1,4,4,4,4,,,,,,,,,21,"",4,,,,,,,,,,R_1kLDIAvMhTud0QC
2020-02-12T19:03:54Z,2020-02-12T19:07:21Z,206,R_21Hu8yX8UVpGzjL,1,4,1,4,4,4,4,4,4,7,4,1,4,4,7,4,4,5,1,5,7,7,7,7,4,1,,,,,,,,,21,"",1,,,,,,,,,,R_1CgrBJLeR9tbGEy
2020-02-12T19:03:56Z,2020-02-12T19:07:17Z,200,R_1luC8ct0eqEMEY5,1,1,1,7,7,8,4,7,7,7,1,1,1,4,5,7,1,3,1,7,2,5,5,7,1,1,,,,,,,,,21,"",1,,,,,,,,,,R_31AU1XpvTwUTEBp
2020-02-12T19:04:08Z,2020-02-12T19:05:54Z,105,R_1Cgs5mbIlO3WsUS,6,6,6,7,6,6,4,7,6,4,7,4,1,2,6,7,7,7,7,7,1,6,6,6,4,7,,,,,,,,,21,"",2,,,,,,,,,,R_2zHBCJiOxeh1OoY
2020-02-12T19:07:41Z,2020-02-12T19:10:09Z,147,R_2Wwl2nUgU2IM55z,3,5,3,4,5,4,3,4,3,4,4,2,1,5,2,3,4,6,4,4,3,3,4,5,4,4,,,,,,,,,21,"",2,,,,,,,,,,R_x3pwl4NqeVBKfol
2020-02-12T19:08:48Z,2020-02-12T19:10:58Z,130,R_2PbCxFhQByl8fdI,4,4,4,4,4,4,4,4,4,5,4,2,6,2,5,7,7,7,7,7,4,4,6,4,5,5,,,,,,,,,21,"",4,,,,,,,,,,R_Qnxqc8ZTNSAlIpb
2020-02-12T19:15:44Z,2020-02-12T19:18:17Z,152,R_2PAydFCbObyKe8d,4,9,2,7,7,8,2,7,5,7,4,1,3,4,2,7,7,7,7,7,7,7,5,3,4,4,,,,,,,,,21,"",1,,,,,,,,,,R_1GCfv4jWmOsMiiD
2020-02-12T19:19:47Z,2020-02-12T19:22:23Z,156,R_AzLdWjuc7mcoMYF,3,5,1,6,7,6,2,7,3,6,2,1,2,2,1,5,5,5,5,5,1,1,6,5,6,6,,,,,,,,,21,"",2,,,,,,,,,,R_32Yn7RAOpZwxXzZ
2020-02-12T19:20:39Z,2020-02-12T19:23:30Z,170,R_3GeWaLmcWrBwuUu,4,4,4,4,6,4,4,4,2,9,6,1,4,5,4,7,7,7,7,7,1,1,4,5,6,6,,,,,,,,,21,"",3,,,,,,,,,,R_3RlSIUoTjFhEPVZ
2020-02-12T19:22:31Z,2020-02-12T19:24:09Z,97,R_3Es3vAi9zhg4G1r,7,4,4,1,1,1,2,1,1,1,4,2,5,2,6,7,7,7,7,7,5,2,2,6,6,6,,,,,,,,,21,"",6,,,,,,,,,,R_W2SSBGYfCCJXZKh
2020-02-12T19:31:47Z,2020-02-12T19:33:28Z,101,R_ZwU1ZGB1JbQdaW5,1,4,1,7,7,4,4,6,4,7,5,1,1,3,6,7,7,7,7,7,2,3,7,2,2,3,,,,,,,,,21,"",1,,,,,,,,,,R_7PSXRyZw5WMulNv
2020-02-12T19:32:58Z,2020-02-12T19:34:34Z,96,R_ezFbHjgfqeC5cw9,4,5,3,7,1,4,4,7,6,7,4,1,1,4,4,7,4,7,5,7,5,3,5,5,1,1,,,,,,,,,21,"",1,,,,,,,,,,R_3PaSdi53LbNbjb8
2020-02-12T19:33:50Z,2020-02-12T19:36:57Z,187,R_styL9RfvH9YmuEp,1,1,1,1,1,1,4,1,1,7,1,7,7,4,3,7,7,7,7,7,1,1,7,7,4,4,,,,,,,,,21,"",7,,,,,,,,,,R_3I6r0Ci8meuJlW6
2020-02-12T19:34:25Z,2020-02-12T19:35:41Z,75,R_2dyh74NsO5EC0q9,9,9,9,9,9,9,4,9,9,7,9,1,2,4,2,4,4,4,4,4,2,6,6,7,4,4,,,,,,,,,21,"",1,,,,,,,,,,R_6Yyn0NTnBFHYoLL
2020-02-12T19:41:10Z,2020-02-12T19:45:09Z,238,R_3PRiB2Qz0gGkfaI,6,5,5,2,4,5,3,3,2,7,6,1,4,1,4,4,5,5,6,2,1,5,6,5,4,7,,,,,,,,,21,"",2,,,,,,,,,,R_1BYsH6W08JLAHuQ
